sku_id,location,shelf_stock,qty_on_order,avg_sales_day,leadtime_days,selling_price,Line,Online Reserved,Damaged Stock,wk8_sold,wk7_sold,wk6_sold,wk5_sold,wk4_sold,wk3_sold,wk2_sold,wk1_sold
BP-SHAM-30ml,Varanasi,135,0,,6,₹199,Shampoo Argan,4,0,103,96,69,75,106,85,80,65
BP-SHAM-30ml,Amritsar,64,0,4.0,6,199,Shampoo Argan,0,1,25,23,30,35,26,25,30,28
BP-SHAM-30ml,Noida,27,0,2.4,8,199,Shampoo Argan,12,0,13,18,18,18,19,16,18,15
BP-SHAM-30ml,Gurugram,64,16,5.6,4,199,Shampoo Argan,0,0,42,31,44,34,38,35,43,43
BP-SHAM-30ml,Coimbatore,21,0,6.3,4,199,Shampoo Argan,4,1,39,46,46,47,38,37,44,49
BP-SHAM-30ml,Madurai,73,-6,4.4,8,₹199,Shampoo Argan,0,0,27,24,33,38,33,37,37,35
BP-SHAM-30ml,Guwahati, 14 ,0,10.7,4,199,Shampoo Argan,0,1,69,79,85,68,58,63,92,57
BP-SHAM-30ml,Mumbai City Mall,196,0,11.4,6,199,Shampoo Argan,12,1,94,79,61,65,62,99,67,68
BP-SHAM-30ml,Delhi City Mall,64,66,8.9,8,199.00,Shampoo Argan,12,3,65,55,51,73,70,62,71,59
BP-SHAM-30ml,Bengaluru City Mall Kiosk,3,7,2.2,4,199.00,Shampoo Argan,0,0,18,13,13,17,12,16,18,19
BP-SHAM-30ml,Hyderabad City Mall,36,0,2.4,6,199,Shampoo Argan,12,0,18,15,13,13,19,20,19,16
BP-SHAM-30ml,Chennai City Mall,119,0,9.9,4,199,Shampoo Argan,12,0,74,78,73,84,72,74,68,66
BP-SHAM-30ml,Kolkata City Mall,24,16,2.7,6,199,Shampoo Argan,0,0,23,22,17,21,18,17,21,16
BP-SHAM-50ml,Mumbai,337,0,13.8,8,199,Shampoo Argan,0,0,109,81,108,79,102,74,118,77
BP-SHAM-50ml,Delhi,86,51,13.6,6,199,Shampoo Argan,0,3,114,78,84,111,107,79,72,106
BP-SHAM-50ml,Bengaluru,50,0,5.1,4,199.00,Shampoo Argan,4,1,39,27,29,37,44,41,30,30
BP-SHAM-50ml,Hyderabad Kiosk,270,0,10.5,8,199.00,Shampoo Argan,12,0,76,71,61,77,81,63,57,82
BP-SHAM-50ml,Chennai,62,0,6.8,4,199,Shampoo Argan,4,1,59,57,40,49,40,40,46,55
BP-SHAM-50ml,Kolkata,11,0,4.4,,Rs. 199,Shampoo Argan,0,0,30,31,28,24,28,25,27,24
BP-SHAM-50ml,Pune Kiosk,7,0,10.6,6,199,Shampoo Argan,4,0,85,71,79,84,86,56,67,63
BP-SHAM-50ml,Ahmedabad,77,17,7.2,4,199,Shampoo Argan,0,0,48,56,61,60,57,59,40,45
BP-SHAM-50ml,Jaipur,131,0,11.2,4,199,Shampoo Argan,4,0,85,65,98,92,70,89,59,75
BP-SHAM-50ml,Lucknow,29,0,2.6,4,Rs. 199,Shampoo Argan,4,0,16,21,14,18,73,14,17,18
BP-SHAM-50ml,Surat,10,0,2.7,4,Rs. 199,Shampoo Argan,12,1,20,21,17,18,17,16,19,19
BP-SHAM-50ml,Indore,97,0,6.8,8,199,Shampoo Argan,0,3,52,44,58,56,58,43,52,44
BP-SHAM-50ml,Nagpur,18,0,4.1,6,₹199,Shampoo Argan,12,0,33,31,31,31,29,35,23,25
BP-SHAM-50ml,Kochi,39,8,3.0,4,199,Shampoo Argan,0,0,25,21,23,22,21,17,24,18
BP-SHAM-50ml,Chandigarh, 171 ,0,13.9,8,199,Shampoo Argan,12,3,80,104,90,105,84,84,94,75
BP-SHAM-50ml,Bhopal,16,0,2.4,8,199,Shampoo Argan,4,3,15,19,16,18,17,21,16,20
BP-SHAM-50ml,Patna Kiosk,7,38,11.4,4,199,Shampoo Argan,0,3,68,88,82,92,89,82,88,86
BP-SHAM-50ml,Vadodara,111,0,4.3,8,199,Shampoo Argan,0,3,37,32,37,34,37,37,33,24
BP-SHAM-50ml,Ludhiana,50,0,8.8,6,199.00,Shampoo Argan,0,1,68,60,69,50,60,56,68,48
BP-SHAM-50ml,Agra,85,0,7.4,4,₹199,Shampoo Argan,0,0,63,45,57,49,43,43,58,53
BP-SHAM-50ml,Nashik,(7),0,5.1,6,₹199,Shampoo Argan,0,3,34,33,32,36,44,36,43,27
BP-SHAM-50ml,Meerut,84,0,3.5,8,₹199,Shampoo Argan,12,0,30,27,30,27,25,18,30,20
BP-SHAM-50ml,Rajkot,75,0,4.1,6,Rs. 199,Shampoo Argan,4,0,30,30,22,35,24,33,34,34
BP-SHAM-50ml,Varanasi,27,20,6.7,6,199,Shampoo Argan,4,0,44,48,40,51,46,39,46,50
BP-SHAM-50ml,Amritsar,12,0,7.2,6,₹199,Shampoo Argan,4,3,41,58,40,59,62,40,44,55
BP-SHAM-50ml,Noida,89,0,12.2,4,₹199,Shampoo Argan,0,1,72,85,89,69,85,93,78,80
BP-SHAM-50ml,Gurugram,63,0,3.9,8,₹199,Shampoo Argan,0,0,29,34,32,25,21,30,21,32
BP-SHAM-50ml,Coimbatore,64,0,8.8,6,₹199,Shampoo Argan,0,1,55,47,68,48,52,48,53,69
BP-SHAM-50ml,Madurai, 65 ,0,5.3,4,199,Shampoo Argan,12,0,44,33,37,45,36,37,31,29
BP-SHAM-50ml,Guwahati, 88 ,0,6.0,6,199,Shampoo Argan,0,0,35,46,43,36,49,42,34,48
BP-SHAM-50ml,Mumbai City Mall,61,0,6.1,4,₹199,Shampoo Argan,0,0,48,49,47,37,35,45,38,41
BP-SHAM-50ml,Delhi City Mall, 110 ,0,13.2,6,₹199,Shampoo Argan,0,0,80,111,95,77,71,89,76,115
BP-SHAM-50ml,Bengaluru City Mall Kiosk, 19 ,0,9.0,6,N/A,Shampoo Argan,12,1,52,49,64,77,51,69,54,51
BP-SHAM-50ml,Hyderabad City Mall, 171 ,0,12.2,6,₹199,Shampoo Argan,0,1,87,82,89,106,106,67,74,102
BP-SHAM-50ml,Chennai City Mall,10.5,0,2.8,6,199,Shampoo Argan,4,1,22,18,19,24,21,16,20,23
BP-SHAM-50ml,Kolkata City Mall,104,0,12.9,8,199,Shampoo Argan,12,1,73,69,85,79,111,70,99,100
BP-SHAM-100ml,Mumbai,67,0,6.7,4,Rs. 349,Shampoo Argan,12,1,46,57,38,50,36,42,43,44
BP-SHAM-100ml,Delhi,196,56,11.4,8,Rs. 349,Shampoo Argan,12,1,98,73,76,68,76,80,83,67
BP-SHAM-100ml,Bengaluru,50,0,9.8,4,349.00,Shampoo Argan,4,0,79,69,78,73,220,61,79,64
BP-SHAM-100ml,Hyderabad Kiosk,50,24,2.6,8,349,Shampoo Argan,4,1,19,16,22,18,14,20,15,14
BP-SHAM-100ml,Chennai,33,85,8.8,8,₹349,Shampoo Argan,0,3,54,55,58,50,57,57,76,53
BP-SHAM-100ml,Kolkata,17,0,2.1,6,349,Shampoo Argan,0,1,14,13,16,11,16,13,12,18
BP-SHAM-100ml,Pune Kiosk,94,0,5.8,8,349,Shampoo Argan,0,0,47,35,47,37,35,45,40,35
BP-SHAM-100ml,Ahmedabad, 143 ,46,10.0,8,349.00,Shampoo Argan,0,1,83,78,69,65,62,85,74,55
BP-SHAM-100ml,Jaipur,274,0,13.2,8 days,₹349,Shampoo Argan,0,3,78,100,71,84,76,84,111,99
BP-SHAM-100ml,Lucknow,104,0,9.3,6,349,Shampoo Argan,4,0,61,64,68,66,73,55,65,71
BP-SHAM-100ml,Surat,26,36,8.6,6,349,Shampoo Argan,0,3,63,63,75,65,64,66,61,63
BP-SHAM-100ml,Indore,76,34,6.9,4,₹349,Shampoo Argan,4,0,44,48,48,41,54,52,49,59
BP-SHAM-100ml,Nagpur,28,0,4.3,8,349,Shampoo Argan,12,3,34,26,27,24,32,36,37,36
BP-SHAM-100ml,Kochi,127,0,7.3,6,349,Shampoo Argan,4,0,56,49,58,55,53,61,62,61
BP-SHAM-100ml,Chandigarh,0,0,3.5,6,₹349,Shampoo Argan,0,0,26,23,29,28,19,22,23,30
BP-SHAM-100ml,Bhopal,32,0,5.2,6,349,Shampoo Argan,12,3,34,39,34,41,32,45,41,44
BP-SHAM-100ml,Patna Kiosk, 133 ,0,12.9,8,349,Shampoo Argan,0,3,95,100,101,77,102,102,73,110
BP-SHAM-100ml,Vadodara,88,0,10.5,6,349,Shampoo Argan,0,1,76,87,56,67,71,81,83,90
BP-SHAM-100ml,Ludhiana,6,46,6.7,8,Rs. 349,Shampoo Argan,12,0,46,37,55,41,56,51,43,52
BP-SHAM-100ml,Agra,25,55,8.2,8,349,Shampoo Argan,0,3,45,51,55,51,53,45,44,53
BP-SHAM-100ml,Nashik,94,0,12.6,4,Rs. 349,Shampoo Argan,0,1,95,78,66,103,79,79,83,69
BP-SHAM-100ml,Meerut,100,0,12.3,4,349,Shampoo Argan,4,0,91,102,79,68,100,106,79,92
BP-SHAM-100ml,Rajkot,302,0,12.3,8,349.00,Shampoo Argan,4,3,74,69,107,98,86,80,69,80
BP-SHAM-100ml,Varanasi,308,0,12.4,8,349,Shampoo Argan,0,0,91,106,72,104,107,104,71,90
BP-SHAM-100ml,Amritsar,43,0,6.8,4,349,Shampoo Argan,12,0,46,43,38,49,42,58,55,58
BP-SHAM-100ml,Noida,114,0,4.4,8,349,Shampoo Argan,0,1,31,24,32,27,30,37,27,25
BP-SHAM-100ml,Gurugram,195,0,8.8,8,₹349,Shampoo Argan,0,1,54,52,47,50,76,60,59,51
BP-SHAM-100ml,Coimbatore,57,-8,3.7,8,Rs. 349,Shampoo Argan,0,0,30,25,20,26,32,23,27,24
BP-SHAM-100ml,Madurai,17,0,5.6,6,₹349,Shampoo Argan,0,3,42,47,46,33,41,41,31,35
BP-SHAM-100ml,Madurai,17,0,5.6,6,₹349,Shampoo Argan,0,3,42,47,46,33,41,41,31,35
BP-SHAM-100ml,Guwahati,18,0,13.1,4,349,Shampoo Argan,12,0,113,100,110,107,96,72,95,83
BP-SHAM-100ml,Mumbai City Mall,56,0,6.5,8,₹349,Shampoo Argan,4,3,47,37,48,40,56,44,42,47
BP-SHAM-100ml,Delhi City Mall,78,0,7.3,4,349,Shampoo Argan,0,0,43,60,58,58,140,54,47,61
BP-SHAM-100ml,Bengaluru City Mall Kiosk,26,34,7.9,6,349,Shampoo Argan,0,0,55,53,64,50,66,43,52,54
BP-SHAM-100ml,Hyderabad City Mall,11,0,10.2,4,349,Shampoo Argan,0,1,81,73,63,71,84,56,64,65
BP-SHAM-100ml,Chennai City Mall,57,0,,6,₹349,Shampoo Argan,0,0,28,28,34,37,39,30,35,25
BP-SHAM-100ml,Kolkata City Mall,122,82,8.4,8,349,Shampoo Argan,4,3,63,60,46,60,72,64,55,53
BP-SHAM-200ml,Mumbai,148,39,5.6,8,₹999,Shampoo Argan,12,1,38,44,34,41,34,48,46,30
BP-SHAM-200ml,Delhi,147,135,13.0,8,999,Shampoo Argan,4,3,92,94,83,70,86,72,72,112
BP-SHAM-200ml,Bengaluru,79,29,5.9,4,Rs. 999,Shampoo Argan,0,1,49,44,48,42,43,34,41,34
BP-SHAM-200ml,Hyderabad Kiosk,86,16,3.6,8,Rs. 999,Shampoo Argan,0,3,24,25,27,21,29,26,28,28
BP-SHAM-200ml,Chennai,4,0,8.3,6,999,Shampoo Argan,0,0,64,62,67,45,51,47,57,53
BP-SHAM-200ml,Kolkata,71,20,6.4,4,999,Shampoo Argan,12,0,49,39,46,48,56,42,44,55
BP-SHAM-200ml,Pune Kiosk,21,0,6.0,,₹999,Shampoo Argan,0,0,38,37,39,42,32,36,33,32
BP-SHAM-200ml,Ahmedabad, 124 ,0,13.7,8,₹999,Shampoo Argan,0,0,72,107,88,113,82,120,78,80
BP-SHAM-200ml,Jaipur,97,0,6.4,6,999,Shampoo Argan,0,0,36,37,42,42,42,44,39,36
BP-SHAM-200ml,Lucknow,179,0,12.6,8,₹999,Shampoo Argan,0,3,103,79,101,107,84,88,108,104
BP-SHAM-200ml,Surat,1,0,2.9,8,₹999,Shampoo Argan,0,0,19,23,19,15,24,22,24,21
BP-SHAM-200ml,Indore,20,0,2.4,8,₹999,Shampoo Argan,4,0,18,19,16,18,20,15,13,14
BP-SHAM-200ml,Nagpur,118,0,6.1,6,999,Shampoo Argan,4,3,36,39,49,36,52,50,34,53
BP-SHAM-200ml,Kochi,72,47,6.9,6,Rs. 999,Shampoo Argan,0,0,52,54,60,39,43,40,40,37
,Chandigarh,21,0,2.6,4,Rs. 999,Shampoo Argan,4,1,21,16,22,14,21,15,14,19
BP-SHAM-200ml,Bhopal,92.5,0,7.0,6,999,Shampoo Argan,4,0,37,46,38,49,46,38,42,48
BP-SHAM-200ml,Patna Kiosk,175,41,11.4,8,₹999,Shampoo Argan,4,3,65,76,80,70,62,74,99,70
BP-SHAM-200ml,Vadodara,121,58,10.8,4,999.00,Shampoo Argan,4,1,67,80,71,87,75,93,65,75
BP-SHAM-200ml,Ludhiana,82,35,8.6,4,999,Shampoo Argan,12,3,66,74,53,51,52,57,71,68
BP-SHAM-200ml,Agra,246,0,10.8,8,N/A,Shampoo Argan,4,1,57,86,64,78,79,94,90,75
BP-SHAM-200ml,Nashik,123,0,10.0,6,₹999,Shampoo Argan,12,1,85,58,81,55,73,67,67,86
BP-SHAM-200ml,Meerut,14,0,6.5,4,999,Shampoo Argan,12,0,42,41,39,36,55,37,46,48
BP-SHAM-200ml,Rajkot,13, 7 ,2.2,8,999,Shampoo Argan,0,0,13,15,13,16,13,18,13,17
BP-SHAM-200ml,Varanasi,5,49,8.0,8,₹999,Shampoo Argan,12,1,63,52,64,54,62,51,52,49
BP-SHAM-200ml,Amritsar,36,0,3.3,4,₹999,Shampoo Argan,12,0,26,18,28,26,19,92,27,19
BP-SHAM-200ml,Noida,66,0,4.0,8,999,Shampoo Argan,12,0,34,25,29,29,25,32,31,27
BP-SHAM-200ml,Gurugram,62,31,9.4,8,999.00,Shampoo Argan,0,3,66,54,78,69,68,75,70,81
BP-SHAM-200ml,Coimbatore,75,0,11.6,4,999,Shampoo Argan,12,1,82,62,71,88,76,71,77,71
BP-SHAM-200ml,Madurai,19,10,2.1,4,999.00,Shampoo Argan,0,0,14,11,18,16,14,15,15,11
BP-SHAM-200ml,Guwahati,18,0,2.4,4,₹999,Shampoo Argan,0,3,17,17,17,18,19,18,18,14
BP-SHAM-200ml,Mumbai City Mall,39,0,9.1,4,999.00,Shampoo Argan,12,3,65,70,66,61,69,54,54,59
BP-SHAM-200ml,Delhi City Mall,12,0,12.7,4,₹999,Shampoo Argan,12,1,102,95,108,85,71,79,107,86
BP-SHAM-200ml,Bengaluru City Mall Kiosk,0,46,8.9,6,999.00,Shampoo Argan,4,0,76,53,58,48,52,49,60,72
BP-SHAM-200ml,Hyderabad City Mall,2,0,7.5,6,999.00,Shampoo Argan,4,1,47,45,60,65,44,48,64,40
BP-SHAM-200ml,Chennai City Mall,19,0,4.8,8,₹999,Shampoo Argan,0,1,32,34,30,28,35,34,31,28
BP-SHAM-200ml,Kolkata City Mall,134,0,7.0,8,999,Shampoo Argan,0,3,57,49,58,57,56,52,46,44
BP-KAJA-30ml,Mumbai,8, 37 ,3.4,8,₹499,Kajal Deep,12,0,27,20,27,20,28,28,26,27
BP-KAJA-30ml,Delhi,(8),0,7.2,4,499,Kajal Deep,0,1,57,61,61,49,44,60,43,58
BP-KAJA-30ml,Bengaluru,41,0,4.2,6,Rs. 499,Kajal Deep,4,0,31,23,36,24,31,34,22,26
BP-KAJA-30ml,Hyderabad Kiosk,10,0,9.5,4,499,Kajal Deep,4,1,67,59,55,78,65,79,79,62
BP-KAJA-30ml,Chennai,38,0,4.1,4,499,Kajal Deep,4,1,30,34,27,24,35,34,29,34
BP-KAJA-30ml,Kolkata,353,0,13.2,8,499,Kajal Deep,4,3,91,113,114,76,72,86,100,90
BP-KAJA-30ml,Pune Kiosk,247,0,10.9,8,₹499,Kajal Deep,0,0,60,75,91,62,68,92,60,63
BP-KAJA-30ml,Ahmedabad,100,0,7.5,8,₹499,Kajal Deep,12,0,42,46,59,40,44,55,44,54
BP-KAJA-30ml,Jaipur,27,0,4.4,6,Rs. 499,Kajal Deep,0,3,24,23,25,33,30,38,34,26
BP-KAJA-30ml,Lucknow,156, 50 ,12.0,4,₹499,Kajal Deep,0,0,100,82,94,92,96,90,79,78
BP-KAJA-30ml,Surat,125,0,11.6,8,₹499,Kajal Deep,0,3,95,83,67,81,70,87,101,99
BP-KAJA-30ml,Indore, 53 ,0,7.4,4,Rs. 499,Kajal Deep,0,0,56,52,43,50,53,46,63,44
BP-KAJA-30ml,Nagpur, 91 ,0,6.9,8,₹499,Kajal Deep,0,0,49,53,51,44,42,41,58,41
BP-KAJA-30ml,Kochi,65,0,3.8,8,499,Kajal Deep,12,0,24,26,33,24,29,30,23,23
BP-KAJA-30ml,Chandigarh,171,0,7.3,8,499,Kajal Deep,0,0,60,58,44,61,46,52,55,64
BP-KAJA-30ml,Bhopal,83,0,8.9,4 days,499,Kajal Deep,12,0,64,68,53,72,54,72,51,48
BP-KAJA-30ml,Patna Kiosk,241,0,9.6,8,₹499,Kajal Deep,12,0,62,60,67,74,71,71,59,61
BP-KAJA-30ml,Vadodara,67,0,6.7,4,499,Kajal Deep,0,0,43,44,51,51,169,53,54,45
BP-KAJA-30ml,Ludhiana,28,0,6.3,4,499,Kajal Deep,0,0,38,34,46,41,37,33,46,46
BP-KAJA-30ml,Agra,93,0,6.5,6,₹499,Kajal Deep,0,0,39,49,44,39,40,52,47,39
BP-KAJA-30ml,Nashik,182,61,12.7,6,₹499,Kajal Deep,12,3,84,71,110,105,88,100,95,71
BP-KAJA-30ml,Meerut,106,0,7.8,6,499,Kajal Deep,0,3,61,59,60,51,46,57,65,65
BP-KAJA-30ml,Rajkot,44,0,2.2,8,₹499,Kajal Deep,0,1,17,18,19,16,17,14,12,17
BP-KAJA-30ml,Varanasi,219,80,13.6,6,₹499,Kajal Deep,0,3,81,90,81,108,105,86,116,106
BP-KAJA-30ml,Amritsar,37,29,6.9,4,₹499,Kajal Deep,0,3,52,60,45,47,52,40,57,43
BP-KAJA-30ml,Noida,64,0,6.1,6,₹499,Kajal Deep,4,1,50,33,35,36,44,32,33,46
BP-KAJA-30ml,Gurugram,145,-6,11.1,4,Rs. 499,Kajal Deep,0,0,97,81,93,91,67,90,77,83
BP-KAJA-30ml,Coimbatore,148,0,12.2,4,₹499,Kajal Deep,4,0,74,71,87,98,106,101,93,89
BP-KAJA-30ml,Madurai,163,0,13.2,4,Rs. 499,Kajal Deep,0,3,95,76,105,78,85,102,71,82
BP-KAJA-30ml,Guwahati,56,22,6.1,4,₹499,Kajal Deep,0,3,38,35,36,33,32,41,39,49
BP-KAJA-30ml,Mumbai City Mall,82,0,11.3,4,₹499,Kajal Deep,0,1,61,79,98,92,87,80,76,76
BP-KAJA-30ml,Delhi City Mall,79,0,8.1,4,Rs. 499,Kajal Deep,4,3,43,65,68,55,68,70,55,46
BP-KAJA-30ml,Bengaluru City Mall Kiosk,25.5,0,3.8,6,₹499,Kajal Deep,12,3,22,31,26,21,30,29,31,30
BP-KAJA-30ml,Hyderabad City Mall,77,0,6.1,4,499,Kajal Deep,0,1,44,45,41,52,52,33,40,47
BP-KAJA-30ml,Chennai City Mall,139,0,6.5,8,₹499,Kajal Deep,12,1,51,41,52,57,49,39,37,45
BP-KAJA-30ml,Kolkata City Mall,222,0,13.1,6,499,Kajal Deep,4,3,111,109,74,74,84,110,85,96
BP-KAJA-50ml,Mumbai,22,0,5.0,4,699,Kajal Deep,0,1,37,42,31,29,34,31,29,37
BP-KAJA-50ml,Delhi,258,0,13.9,8,699,Kajal Deep,4,0,94,106,117,84,101,95,103,105
BP-KAJA-50ml,Bengaluru,162,67,12.3,6,₹699,Kajal Deep,0,0,82,101,103,75,66,77,71,96
BP-KAJA-50ml,Hyderabad Kiosk,70,0,3.7,8,Rs. 699,Kajal Deep,0,1,32,22,25,25,22,25,27,22
BP-KAJA-50ml,Chennai,35,0,9.7,8,699,Kajal Deep,0,0,71,72,73,76,53,54,63,62
BP-KAJA-50ml,Kolkata,42,0,11.4,4,₹699,Kajal Deep,4,1,85,86,81,83,74,92,65,76
BP-KAJA-50ml,Pune Kiosk,230,0,13.3,6,N/A,Kajal Deep,0,1,102,88,110,113,72,85,87,104
BP-KAJA-50ml,Ahmedabad,226,0,10.9,,₹699,Kajal Deep,12,0,91,63,76,72,95,63,58,69
BP-KAJA-50ml,Jaipur,118, 26 ,6.8,6,₹699,Kajal Deep,12,0,56,51,58,38,46,40,55,59
BP-KAJA-50ml,Lucknow, 85 ,0,,8,₹699,Kajal Deep,4,1,83,101,78,92,84,118,112,101
BP-KAJA-50ml,Surat,44,0,5.4,4,699,Kajal Deep,0,1,38,35,34,36,44,30,92,32
BP-KAJA-50ml,Indore,57,0,12.0,6,₹699,Kajal Deep,0,0,85,64,101,80,75,73,75,84
BP-KAJA-50ml,Nagpur,17,0,2.2,6,699,Kajal Deep,4,3,17,18,19,19,16,14,13,12
BP-KAJA-50ml,Kochi,179,40,11.2,8,₹699,Kajal Deep,12,3,77,95,89,87,94,60,81,92
BP-KAJA-50ml,Chandigarh,6,0,13.4,4,₹699,Kajal Deep,12,3,109,87,72,109,85,78,109,116
BP-KAJA-50ml,Bhopal,46,0,10.5,8,699,Kajal Deep,4,0,69,91,69,76,69,64,79,83
BP-KAJA-50ml,Patna Kiosk,113,0,6.5,8,699.00,Kajal Deep,4,0,55,49,35,48,36,37,39,45
BP-KAJA-50ml,Vadodara,153,56,12.0,4,Rs. 699,Kajal Deep,0,3,81,64,66,86,65,86,71,65
BP-KAJA-50ml,Vadodara,153,56,12.0,4,Rs. 699,Kajal Deep,0,3,81,64,66,86,65,86,71,65
BP-KAJA-50ml,Ludhiana,58,34,5.6,8,699.00,Kajal Deep,0,3,41,35,32,45,44,46,46,33
BP-KAJA-50ml,Agra,13,0,3.3,4,699.00,Kajal Deep,0,0,21,21,26,24,19,18,27,18
BP-KAJA-50ml,Nashik,83,0,5.3,6,₹699,Kajal Deep,4,3,35,40,30,31,36,28,34,28
BP-KAJA-50ml,Meerut,46,0,3.4,6,₹699,Kajal Deep,0,1,19,18,26,23,23,29,23,24
BP-KAJA-50ml,Rajkot,70,67,11.2,6,699.00,Kajal Deep,4,1,94,87,89,76,89,86,88,96
BP-KAJA-50ml,Varanasi,119,0,11.9,4,699,Kajal Deep,12,3,85,81,79,93,102,93,98,74
BP-KAJA-50ml,Amritsar,106,0,7.3,8,₹699,Kajal Deep,0,0,54,64,64,47,58,41,51,48
BP-KAJA-50ml,Noida,68,0,9.6,4,699,Kajal Deep,0,0,72,57,53,72,53,67,75,59
BP-KAJA-50ml,Gurugram,118,43,9.7,4,Rs. 699,Kajal Deep,0,3,58,69,62,57,79,55,63,68
BP-KAJA-50ml,Coimbatore, 90 ,0,7.4,4,₹699,Kajal Deep,0,3,42,53,51,45,64,46,43,53
BP-KAJA-50ml,Madurai,37,23,4.4,4,699,Kajal Deep,4,3,31,29,33,33,36,38,27,29
BP-KAJA-50ml,Guwahati,120,0,9.7,4,Rs. 699,Kajal Deep,0,0,65,77,66,72,70,78,75,66
BP-KAJA-50ml,Mumbai City Mall,122,0,9.6,8,699,Kajal Deep,12,1,58,72,66,68,78,75,56,55
BP-KAJA-50ml,Delhi City Mall, 44 ,0,6.5,4,699,Kajal Deep,12,0,46,51,53,34,34,42,48,36
BP-KAJA-50ml,Bengaluru City Mall Kiosk,26,0,11.8,6,₹699,Kajal Deep,12,3,80,86,87,66,70,88,94,93
BP-KAJA-50ml,Hyderabad City Mall,70,18,4.4,8,699,Kajal Deep,0,1,37,26,33,33,24,24,38,25
BP-KAJA-50ml,Chennai City Mall,50,0,4.4,4,699,Kajal Deep,4,0,30,29,38,25,25,35,32,23
BP-KAJA-50ml,Kolkata City Mall,207,0,12.9,6,₹699,Kajal Deep,4,0,110,90,87,83,77,86,71,99
BP-KAJA-100ml,Mumbai,43,0,4.2,4,Rs. 999,Kajal Deep,0,1,23,29,24,23,27,24,35,36
BP-KAJA-100ml,Delhi, 180 ,0,10.9,8,₹999,Kajal Deep,0,0,92,84,93,60,93,86,76,92
BP-KAJA-100ml,Bengaluru,53,0,13.5,6,Rs. 999,Kajal Deep,4,0,111,90,74,117,89,110,106,94
BP-KAJA-100ml,Hyderabad Kiosk,159,33,12.2,4,999,Kajal Deep,4,3,102,86,69,99,90,217,98,99
BP-KAJA-100ml,Chennai,47,0,13.8,4,999,Kajal Deep,0,0,112,118,79,98,110,90,104,101
BP-KAJA-100ml,Kolkata,33,0,3.3,8,999,Kajal Deep,12,1,19,21,23,25,22,19,27,26
BP-KAJA-100ml,Pune Kiosk,149,0,9.6,8,Rs. 999,Kajal Deep,4,1,78,74,60,52,71,77,65,69
,Ahmedabad,130,0,8.9,6,Rs. 999,Kajal Deep,0,3,64,64,74,64,75,53,72,48
BP-KAJA-100ml,Jaipur,45,0,6.5,8,999,Kajal Deep,12,0,55,38,46,47,54,44,53,47
BP-KAJA-100ml,Lucknow,72,12,6.5,4,₹999,Kajal Deep,12,1,50,47,52,55,54,53,50,44
BP-KAJA-100ml,Surat,106,0,5.8,6,999,Kajal Deep,0,3,40,41,39,48,37,43,50,50
BP-KAJA-100ml,Indore,8, 44 ,13.5,4,999,Kajal Deep,0,0,102,101,77,100,112,105,102,82
BP-KAJA-100ml,Nagpur,16,104,12.6,6,₹999,Kajal Deep,12,1,106,72,109,80,79,72,68,81
BP-KAJA-100ml,Kochi,57.5,0,4.8,6,Rs. 999,Kajal Deep,4,1,39,29,40,38,30,37,34,31
BP-KAJA-100ml,Chandigarh,70,0,10.2,6,Rs. 999,Kajal Deep,0,1,54,83,88,78,75,55,79,65
BP-KAJA-100ml,Bhopal,124,42,9.2,6,Rs. 999,Kajal Deep,12,0,50,80,74,77,78,63,69,80
BP-KAJA-100ml,Patna Kiosk,131,55,6.5,8,Rs. 999,Kajal Deep,0,1,50,50,52,35,43,50,49,53
BP-KAJA-100ml,Vadodara,159,0,11.6,6,₹999,Kajal Deep,4,0,101,85,93,81,84,72,79,88
BP-KAJA-100ml,Ludhiana,-6,41,8.0,6,₹999,Kajal Deep,12,0,43,69,58,64,62,43,48,60
BP-KAJA-100ml,Agra,229,0,12.7,6,999,Kajal Deep,0,3,107,111,74,69,89,93,101,110
BP-KAJA-100ml,Nashik, 10 ,14,4.5,4,999,Kajal Deep,12,0,25,30,24,33,29,29,30,32
BP-KAJA-100ml,Meerut,40,0,2.4,6,₹999,Kajal Deep,4,0,17,17,14,19,13,17,17,14
BP-KAJA-100ml,Rajkot,179,0,8.7,8 days,999.00,Kajal Deep,12,1,76,60,62,71,49,60,57,68
BP-KAJA-100ml,Varanasi,51,24,7.4,4,₹999,Kajal Deep,0,3,62,53,46,45,54,50,48,62
BP-KAJA-100ml,Amritsar,36,0,2.8,8,999,Kajal Deep,12,0,18,19,23,16,21,17,17,18
BP-KAJA-100ml,Noida,82,-7,11.6,8,999,Kajal Deep,0,0,78,67,92,79,94,79,92,90
BP-KAJA-100ml,Gurugram,57,0,7.9,4,999,Kajal Deep,0,3,66,61,50,53,42,45,57,69
BP-KAJA-100ml,Coimbatore,45,27,4.8,8,999,Kajal Deep,4,0,42,34,26,36,26,36,27,39
BP-KAJA-100ml,Madurai,92,0,10.8,4,₹999,Kajal Deep,4,0,57,59,61,58,90,80,72,94
BP-KAJA-100ml,Guwahati,46,0,8.6,4,N/A,Kajal Deep,0,0,54,53,71,60,68,74,65,47
BP-KAJA-100ml,Mumbai City Mall,49,21,6.1,4,999,Kajal Deep,12,0,47,50,37,49,45,53,43,51
