SKU Code,Store Name,Closing Stock,In Transit,Avg Off-take/Day,Lead Time (Days),MRP,Style,Colour,Size,System Status,Sold Wk-8,Sold Wk-7,Sold Wk-6,Sold Wk-5,Sold Wk-4,Sold Wk-3,Sold Wk-2,Sold Wk-1
CHI-WHI-M,Agra,63,0,3.6,7,"1,999.00",Chino,White,M,OK,21,27,25,28,23,24,28,26
CHI-WHI-M,Nashik, 83 ,31,5.7,9,1999,Chino,White,M,OK,45,47,42,36,36,35,36,35
CHI-WHI-M,Meerut,43,12,3.6,5,N/A,Chino,White,M,,24,23,22,30,30,25,25,26
CHI-WHI-M,Rajkot,27,0,0.7,12,"₹1,999",Chino,White,M,Reorder,4,4,5,5,6,4,4,4
CHI-WHI-M,Varanasi,44,23,3.0,7,"Rs. 1,999",Chino,White,M,OK,26,21,20,19,20,23,18,19
CHI-WHI-L,Mumbai,0,0,3.7,5,"₹2,499",Chino,White,L,Excess,25,31,22,25,20,23,31,24
CHI-WHI-L,Delhi,61,0,2.9,9,"Rs. 2,499",Chino,White,L,OK,16,16,16,24,25,21,16,24
CHI-WHI-L,Bengaluru,4,0,0.6,7,"₹2,499",Chino,White,L,Reorder,3,4,4,5,4,5,4,4
CHI-WHI-L,Hyderabad,46,0,3.3,5,2499,Chino,White,L,OK,26,22,23,25,28,27,19,19
CHI-WHI-L,Chennai,23,0,2.1,9,2499,Chino,White,L,,14,16,17,12,15,15,17,15
CHI-WHI-L,Kolkata, 75 ,0,5.0,12,"₹2,499",Chino,White,L,OK,42,35,43,26,43,30,42,34
CHI-WHI-L,Pune,21,0,1.0,9,"Rs. 2,499",Chino,White,L,Excess,7,7,5,7,7,8,7,7
CHI-WHI-L,Ahmedabad,69,0,2.2,12,2499,Chino,White,L,Excess,12,16,13,16,13,16,14,13
,Jaipur,146,0,5.5,12,"Rs. 2,499",Chino,White,L,Excess,29,30,36,40,42,36,37,43
CHI-WHI-L,Lucknow,24,20,2.2,7,"₹2,499",Chino,White,L,OK,13,18,19,18,19,18,12,12
CHI-WHI-L,Surat,96,0,5.1,9,2499,Chino,White,L,Excess,31,41,42,29,42,43,40,42
CHI-WHI-L,Indore,16,0,1.2,7,"₹2,499",Chino,White,L,OK,10,7,8,7,9,7,8,8
CHI-WHI-L,Nagpur, 28 ,0,1.9,7,"₹2,499",Chino,White,L,Excess,32,39,31,32,31,28,31,27
CHI-WHI-L,Kochi,25,7,1.1,7,"₹2,499",Chino,White,L,Excess,7,7,6,9,9,8,7,9
CHI-WHI-L,Chandigarh,70,0,4.9,9,2499,Chino,White,L,Reorder,26,33,26,35,28,40,42,30
CHI-WHI-L,Bhopal,2,0,1.2,7,2499,Chino,White,L,,8,9,7,7,7,28,10,8
CHI-WHI-L,Patna,49,0,3.0,9,"2,499.00",Chino,White,L,Reorder,22,20,18,24,18,17,22,21
CHI-WHI-L,Vadodara,90,49,5.7,7,2499,Chino,White,L,,38,34,47,44,39,33,50,44
CHI-WHI-L,Ludhiana,16,-1,3.4,5,"Rs. 2,499",Chino,White,L,,19,22,21,29,19,24,29,24
CHI-WHI-L,Agra,34,18,3.8,7,"Rs. 2,499",Chino,White,L,,33,22,21,21,24,26,25,25
CHI-WHI-L,Nashik,43,12,4.1,5,"₹2,499",Chino,White,L,OK,29,30,30,27,29,28,23,29
CHI-WHI-L,Meerut,13,0,1.7,5,2499,Chino,White,L,OK,12,13,13,14,13,12,13,13
CHI-WHI-L,Rajkot,18,0,3.9,5,"Rs. 2,499",Chino,White,L,Reorder,30,31,27,28,28,21,27,33
CHI-WHI-L,Varanasi,8,0,3.3,5,2499,Chino,White,L,OK,19,28,27,19,20,21,28,20
CHI-WHI-XL,Mumbai,20,0,5.5,7,499,Chino,White,XL,,39,32,41,42,40,41,41,31
CHI-WHI-XL,Delhi,121,17,4.1,9,₹499,Chino,White,XL,,32,33,23,33,33,33,31,22
CHI-WHI-XL,Bengaluru,4,18,4.6,7,499,Chino,White,XL,Excess,27,29,35,35,27,31,27,37
CHI-WHI-XL,Hyderabad,44,0,2.9,12,Rs. 499,Chino,White,XL,OK,15,24,21,15,21,24,17,16
CHI-WHI-XL,Chennai, 50 ,10,2.5,7,499,Chino,White,XL,Reorder,17,15,18,15,16,15,19,18
CHI-WHI-XL,Kolkata,28,0,2.1,7,499,Chino,White,XL,Excess,5,26,5,5,2,26,2,32
CHI-WHI-XL,Pune,168,48,4.4,12,499,Chino,White,XL,OK,25,32,38,33,37,28,38,24
CHI-WHI-XL,Ahmedabad,1,0,0.5,7,499.00,Chino,White,XL,Excess,4,3,3,4,3,4,4,3
CHI-WHI-XL,Jaipur,7,29,4.6,5,499,Chino,White,XL,OK,24,27,35,29,38,35,29,26
CHI-WHI-XL,Lucknow,65,0,4.0,7,₹499,Chino,White,XL,,33,35,27,26,24,26,21,24
CHI-WHI-XL,Surat,30,9,1.3,7,₹499,Chino,White,XL,OK,10,9,8,8,10,11,9,7
CHI-WHI-XL,Indore,98,0,3.3,9,499,Chino,White,XL,Reorder,19,23,19,22,19,23,26,21
CHI-WHI-XL,Nagpur,96,0,3.7,9,499,Chino,White,XL,OK,29,28,22,21,25,26,23,21
CHI-WHI-XL,Kochi,78,0,4.2,12,499,Chino,White,XL,OK,31,24,25,24,31,32,30,28
CHI-WHI-XL,Chandigarh,18,0,3.6,5,₹499,Chino,White,XL,Reorder,31,23,26,26,25,24,31,22
CHI-WHI-XL,Bhopal,15.5,0,5.2,12,499,Chino,White,XL,,33,44,45,43,41,34,30,31
CHI-WHI-XL,Patna,40,17,4.5,5,499,Chino,White,XL,OK,31,36,30,33,24,29,34,37
CHI-WHI-XL,Vadodara,16,0,1.5,12,499,Chino,White,XL,,9,13,10,10,12,11,8,12
CHI-WHI-XL,Ludhiana,52,0,2.6,7,499,Chino,White,XL,Excess,23,18,22,21,21,17,15,17
CHI-WHI-XL,Agra,65,48,4.7,9,499,Chino,White,XL,Reorder,33,34,28,32,26,38,33,34
CHI-WHI-XL,Nashik,43,18,4.5,5,₹499,Chino,White,XL,OK,32,30,26,39,30,25,33,32
CHI-WHI-XL,Meerut,88,0,2.7,12,499,Chino,White,XL,Reorder,16,19,19,22,23,20,19,23
CHI-WHI-XL,Rajkot,60,0,5.5,9,Rs. 499,Chino,White,XL,OK,33,38,32,34,45,39,43,35
CHI-WHI-XL,Varanasi,8,0,5.7,5,499,Chino,White,XL,Reorder,41,39,32,44,36,49,47,47
CHI-NAV-S,Mumbai,-3,0,1.4,7,"₹1,299",Chino,Navy,S,Excess,11,10,11,8,10,12,9,12
CHI-NAV-S,Delhi,9,21,4.7,5,1299,Chino,Navy,S,Excess,98,94,75,92,81,92,64,86
CHI-NAV-S,Bengaluru,143,0,,12,"₹1,299",Chino,Navy,S,Excess,30,41,39,31,31,33,38,27
CHI-NAV-S,Hyderabad,55,0,4.8,,1299,Chino,Navy,S,,29,38,36,33,40,29,34,28
CHI-NAV-S,Chennai,19,0,1.0,9,"1,299.00",Chino,Navy,S,Reorder,7,7,5,7,8,5,7,6
CHI-NAV-S,Kolkata,15,0,1.0,12,1299,Chino,Navy,S,OK,9,6,9,6,6,6,8,6
CHI-NAV-S,Pune,60,31,3.2,9,"1,299.00",Chino,Navy,S,,21,27,22,21,20,22,23,24
CHI-NAV-S,Ahmedabad,0,0,3.3,5,"₹1,299",Chino,Navy,S,Excess,22,28,23,23,28,21,20,26
CHI-NAV-S,Jaipur,41,0,1.9,9,N/A,Chino,Navy,S,Reorder,13,16,11,11,15,35,13,15
CHI-NAV-S,Lucknow,4,0,2.1,9,"1,299.00",Chino,Navy,S,,12,13,17,15,12,17,15,17
CHI-NAV-S,Surat,9,6,1.1,12,"Rs. 1,299",Chino,Navy,S,OK,9,7,8,9,9,9,7,7
CHI-NAV-S,Indore,25,21,4.4,9,"₹1,299",Chino,Navy,S,Reorder,25,31,33,27,24,28,25,36
CHI-NAV-S,Indore,25,21,4.4,9,"₹1,299",Chino,Navy,S,Reorder,25,31,33,27,24,28,25,36
CHI-NAV-S,Nagpur,13,10,3.1,5,1299,Chino,Navy,S,Reorder,22,25,24,26,19,25,24,22
CHI-NAV-S,Kochi,5,0,0.5,5,"₹1,299",Chino,Navy,S,Reorder,4,3,4,4,4,4,4,4
CHI-NAV-S,Chandigarh,16,0,2.3,9,1299,Chino,Navy,S,,19,19,20,19,14,20,15,13
CHI-NAV-S,Bhopal,92,0,6.0,9,1299,Chino,Navy,S,Reorder,39,47,47,35,42,47,46,51
CHI-NAV-S,Patna,8,0,4.0,9,1299,Chino,Navy,S,Reorder,32,34,22,28,31,33,35,33
CHI-NAV-S,Vadodara,13,0,3.1,5,1299,Chino,Navy,S,Excess,24,21,20,27,27,23,24,27
CHI-NAV-S,Ludhiana,9,0,0.6,7,"Rs. 1,299",Chino,Navy,S,Excess,5,5,5,3,4,5,5,4
CHI-NAV-S,Agra,17,0,0.7,12,1299,Chino,Navy,S,,5,4,5,4,6,4,4,5
CHI-NAV-S,Nashik,55,0,1.9,12,"1,299.00",Chino,Navy,S,,11,16,13,12,14,16,14,13
CHI-NAV-S,Meerut,51,0,2.4,9,"₹1,299",Chino,Navy,S,Reorder,18,20,21,13,16,13,18,17
CHI-NAV-S,Rajkot, 0 ,0,1.6,12,"₹1,299",Chino,Navy,S,Reorder,11,10,13,13,10,14,9,12
CHI-NAV-S,Varanasi,51,0,5.5,12 days,"1,299.00",Chino,Navy,S,OK,48,30,33,35,34,40,42,32
CHI-NAV-M,Mumbai,14,0,0.8,7,1299,Chino,Navy,M,,12,10,12,2,1,12,10,2
CHI-NAV-M,Delhi,10,0,1.6,12,"₹1,299",Chino,Navy,M,Reorder,10,10,9,11,13,12,11,12
CHI-NAV-M,Bengaluru,19,16,2.9,7,"1,299.00",Chino,Navy,M,,18,21,19,17,22,17,18,16
CHI-NAV-M,Hyderabad,28,0,1.6,7,"1,299.00",Chino,Navy,M,,10,9,12,13,9,13,10,13
CHI-NAV-M,Chennai,171,0,5.4,12,1299,Chino,Navy,M,OK,37,39,36,43,30,37,33,39
CHI-NAV-M,Kolkata,79,0,3.6,9,"1,299.00",Chino,Navy,M,OK,22,20,27,29,23,31,28,26
CHI-NAV-M,Pune,71,0,5.3,9,"₹1,299",Chino,Navy,M,OK,30,39,28,32,35,43,38,43
CHI-NAV-M,Ahmedabad,19,0,1.8,9,1299,Chino,Navy,M,OK,10,15,15,15,10,14,15,11
CHI-NAV-M,Jaipur, 15 ,0,1.1,5,"₹1,299",Chino,Navy,M,OK,7,7,7,6,7,8,8,6
CHI-NAV-M,Lucknow,28,0,4.4,12,"₹1,299",Chino,Navy,M,OK,35,31,34,28,34,35,27,24
CHI-NAV-M,Surat,16,0,5.7,5,1299,Chino,Navy,M,,38,46,43,48,43,47,38,46
CHI-NAV-M,Indore,128,0,5.7,7,1299,Chino,Navy,M,OK,30,46,35,43,44,39,33,38
CHI-NAV-M,Nagpur,12,0,1.2,5,"1,299.00",Chino,Navy,M,Excess,10,9,10,7,9,9,7,10
CHI-NAV-M,Kochi,9,41,2.6,12,"₹1,299",Chino,Navy,M,Reorder,17,22,18,16,21,22,16,17
CHI-NAV-M,Chandigarh,9, 41 ,3.4,9,"Rs. 1,299",Chino,Navy,M,Excess,52,69,74,67,74,73,73,66
CHI-NAV-M,Bhopal,0,0,1.0,5,1299,Chino,Navy,M,OK,6,8,7,8,8,5,6,8
CHI-NAV-M,Patna,5,0,0.8,9,"₹1,299",Chino,Navy,M,Excess,5,6,6,6,5,6,6,6
CHI-NAV-M,Vadodara,15,-11,2.4,9,1299,Chino,Navy,M,Reorder,13,14,14,18,18,19,17,18
CHI-NAV-M,Ludhiana,26,0,0.7,12,1299,Chino,Navy,M,OK,6,6,6,4,4,4,4,4
CHI-NAV-M,Agra,45,0,1.3,12,"₹1,299",Chino,Navy,M,OK,8,8,9,8,8,8,8,10
CHI-NAV-M,Nashik,41.5,0,3.1,5,"Rs. 1,299",Chino,Navy,M,,21,17,21,18,21,22,16,17
CHI-NAV-M,Meerut,88,35,2.6,12,1299,Chino,Navy,M,OK,21,22,14,17,21,15,23,20
CHI-NAV-M,Rajkot,61,64,5.3,9,"₹1,299",Chino,Navy,M,Excess,34,45,43,34,36,36,44,31
CHI-NAV-M,Varanasi,96,0,3.1,12,"₹1,299",Chino,Navy,M,Excess,23,17,17,26,25,17,25,26
CHI-NAV-L,Mumbai,17,23,3.6,9,799,Chino,Navy,L,Reorder,28,26,26,19,27,31,20,28
CHI-NAV-L,Delhi,8,0,0.7,5,799,Chino,Navy,L,Excess,4,6,4,5,6,19,6,4
CHI-NAV-L,Bengaluru,36,0,2.5,12,799,Chino,Navy,L,Reorder,18,20,19,16,21,22,19,20
CHI-NAV-L,Hyderabad,5,0,2.6,7,799,Chino,Navy,L,Excess,16,14,16,22,22,20,21,14
CHI-NAV-L,Chennai,46,0,5.9,5,₹799,Chino,Navy,L,Excess,47,37,41,43,47,34,34,46
CHI-NAV-L,Kolkata,147,57,4.4,12,Rs. 799,Chino,Navy,L,OK,31,26,30,34,35,25,34,29
CHI-NAV-L,Pune,27,0,3.5,5,₹799,Chino,Navy,L,OK,30,25,25,21,19,24,23,22
CHI-NAV-L,Ahmedabad,58,0,5.5,9,₹799,Chino,Navy,L,OK,40,40,48,32,30,36,39,36
CHI-NAV-L,Jaipur,11,0,5.2,5,Rs. 799,Chino,Navy,L,OK,45,31,32,40,44,42,34,39
CHI-NAV-L,Lucknow,121,19,5.5,7,799,Chino,Navy,L,OK,41,44,30,33,47,41,31,46
CHI-NAV-L,Surat,80,17,3.1,9,Rs. 799,Chino,Navy,L,OK,22,18,27,20,26,21,20,22
CHI-NAV-L,Indore, 127 ,0,4.4,9,₹799,Chino,Navy,L,OK,26,28,36,25,25,30,29,35
CHI-NAV-L,Nagpur,24,13,5.4,5,Rs. 799,Chino,Navy,L,Excess,40,35,36,46,36,38,36,31
,Kochi,19,16,2.8,5,799,Chino,Navy,L,Excess,23,17,24,18,20,19,22,20
CHI-NAV-L,Chandigarh,33,0,3.4,5,799.00,Chino,Navy,L,Excess,18,21,23,20,30,20,26,26
CHI-NAV-L,Bhopal,35,0,3.9,12,Rs. 799,Chino,Navy,L,Excess,28,30,33,22,22,28,24,29
CHI-NAV-L,Patna,98,0,4.6,7,799,Chino,Navy,L,,28,29,33,34,24,26,37,32
CHI-NAV-L,Vadodara,29,0,2.1,5,Rs. 799,Chino,Navy,L,Reorder,12,12,17,16,16,17,16,14
CHI-NAV-L,Ludhiana,11,0,3.9,7,Rs. 799,Chino,Navy,L,,30,31,21,25,31,21,24,30
CHI-NAV-L,Agra,2,0,2.4,7,N/A,Chino,Navy,L,Excess,3,36,3,30,6,30,3,36
CHI-NAV-L,Nashik,68,0,5.2,5,799.00,Chino,Navy,L,Reorder,41,37,40,37,44,38,28,40
CHI-NAV-L,Meerut,12,7,0.7,9,₹799,Chino,Navy,L,OK,5,5,5,6,4,4,5,5
CHI-NAV-L,Rajkot,58,0,4.2,5,799,Chino,Navy,L,Excess,27,34,33,33,28,32,34,35
CHI-NAV-L,Varanasi,148,0,4.1,12,799,Chino,Navy,L,,33,27,35,33,24,24,35,24
CHI-NAV-XL,Mumbai,1,0,1.1,12,2499,Chino,Navy,XL,Reorder,9,7,9,10,7,8,9,6
CHI-NAV-XL,Delhi,50,0,2.1,9,2499,Chino,Navy,XL,OK,11,14,14,16,12,17,16,12
CHI-NAV-XL,Bengaluru,1,0,0.6,7,2499,Chino,Navy,XL,OK,5,5,5,3,4,4,3,4
CHI-NAV-XL,Hyderabad,115,0,5.5,9,"₹2,499",Chino,Navy,XL,,100,106,95,105,96,78,94,100
CHI-NAV-XL,Chennai,45,0,4.2,,"₹2,499",Chino,Navy,XL,,27,22,31,27,32,25,33,33
CHI-NAV-XL,Kolkata,44,0,2.8,7,2499,Chino,Navy,XL,,16,16,17,17,19,18,18,16
CHI-NAV-XL,Pune,52,0,4.7,9,"Rs. 2,499",Chino,Navy,XL,Excess,38,31,34,33,38,26,31,29
CHI-NAV-XL,Ahmedabad,44,8,1.6,12,"₹2,499",Chino,Navy,XL,,11,10,11,14,11,9,9,9
CHI-NAV-XL,Jaipur,53,0,2.3,7,"₹2,499",Chino,Navy,XL,Excess,12,14,13,15,20,17,14,15
CHI-NAV-XL,Lucknow,64,22,2.3,12,"₹2,499",Chino,Navy,XL,,15,15,19,17,19,18,19,19
CHI-NAV-XL,Surat,115,0,4.6,9,2499,Chino,Navy,XL,Excess,34,34,37,28,37,37,27,40
CHI-NAV-XL,Indore,3,13,2.6,7,"₹2,499",Chino,Navy,XL,Reorder,16,19,19,19,18,20,17,20
CHI-NAV-XL,Nagpur,87,0,4.6,7,"Rs. 2,499",Chino,Navy,XL,,33,34,34,37,27,26,24,29
CHI-NAV-XL,Kochi,38,0,,12,2499,Chino,Navy,XL,OK,15,16,11,16,14,15,14,15
CHI-NAV-XL,Chandigarh,93,0,2.4,12,"₹2,499",Chino,Navy,XL,Excess,15,17,16,20,21,14,19,15
CHI-NAV-XL,Bhopal,14,0,1.5,9,"Rs. 2,499",Chino,Navy,XL,OK,12,9,11,8,11,11,10,12
CHI-NAV-XL,Patna,30,0,2.2,5,2499,Chino,Navy,XL,,14,12,12,13,12,13,14,13
CHI-NAV-XL,Vadodara,(4),0,5.8,5,"₹2,499",Chino,Navy,XL,Excess,40,42,46,40,47,44,41,46
CHI-NAV-XL,Ludhiana,1,7,1.5,5,2499,Chino,Navy,XL,,11,13,10,12,11,35,8,10
CHI-NAV-XL,Agra,27,0,1.2,7,"₹2,499",Chino,Navy,XL,Reorder,7,10,6,8,8,6,9,10
CHI-NAV-XL,Nashik,14,0,2.8,7,2499,Chino,Navy,XL,,21,19,19,20,24,23,17,17
CHI-NAV-XL,Meerut,75,40,2.5,12,2499,Chino,Navy,XL,OK,16,20,15,17,17,19,16,21
CHI-NAV-XL,Rajkot,62,0,5.1,12,2499,Chino,Navy,XL,,40,33,44,44,31,33,32,44
CHI-NAV-XL,Varanasi,59,0,4.4,5,"Rs. 2,499",Chino,Navy,XL,OK,36,25,31,38,28,26,35,24
HOO-BLA-S,Mumbai,78,51,5.5,7,1299,Hoodie,Black,S,Reorder,41,42,45,37,46,39,36,35
HOO-BLA-S,Delhi,61.5,10,3.8,7,1299,Hoodie,Black,S,OK,31,26,31,31,24,30,30,27
HOO-BLA-S,Bengaluru,1,4,1.2,5,1299,Hoodie,Black,S,Reorder,9,8,10,10,9,7,10,10
HOO-BLA-S,Hyderabad,47,38,4.6,12,"₹1,299",Hoodie,Black,S,Excess,33,36,26,29,37,38,34,39
HOO-BLA-S,Chennai,10,0,2.8,5,"₹1,299",Hoodie,Black,S,OK,20,20,24,24,18,19,17,23
HOO-BLA-S,Kolkata,2,0,0.6,5,1299,Hoodie,Black,S,Excess,5,4,5,5,3,5,5,3
HOO-BLA-S,Pune,89,0,2.7,12 days,"₹1,299",Hoodie,Black,S,,23,23,21,21,23,16,17,18
HOO-BLA-S,Ahmedabad,13,12,0.9,12,1299,Hoodie,Black,S,Reorder,5,6,5,6,7,5,6,6
HOO-BLA-S,Jaipur,32,19,2.4,9,1299,Hoodie,Black,S,Excess,13,16,18,18,13,19,20,21
HOO-BLA-S,Lucknow,1,0,4.1,5,"₹1,299",Hoodie,Black,S,OK,28,27,26,32,33,35,32,35
HOO-BLA-S,Surat,27,0,1.5,7,1299,Hoodie,Black,S,,11,11,9,12,12,9,12,13
HOO-BLA-S,Indore,87,0,4.3,9,"₹1,299",Hoodie,Black,S,,29,34,24,25,36,28,27,24
HOO-BLA-S,Nagpur,126,0,4.2,12,"₹1,299",Hoodie,Black,S,OK,23,32,24,23,23,23,27,24
HOO-BLA-S,Nagpur,126,0,4.2,12,"₹1,299",Hoodie,Black,S,OK,23,32,24,23,23,23,27,24
HOO-BLA-S,Kochi,45,0,5.1,5,"1,299.00",Hoodie,Black,S,OK,36,36,29,33,40,40,32,32
HOO-BLA-S,Chandigarh,32,0,4.9,9,1299,Hoodie,Black,S,Reorder,61,75,13,61,6,13,61,6
HOO-BLA-S,Bhopal,23,0,4.8,12,"Rs. 1,299",Hoodie,Black,S,,39,28,35,39,27,35,33,31
HOO-BLA-S,Patna,36,-13,2.7,7,1299,Hoodie,Black,S,Reorder,53,56,39,58,44,43,43,57
HOO-BLA-S,Vadodara,65,0,2.3,12,1299,Hoodie,Black,S,Reorder,19,16,15,17,17,20,16,15
HOO-BLA-S,Ludhiana,18,0,1.2,7,1299,Hoodie,Black,S,OK,8,7,10,9,10,10,8,9
HOO-BLA-S,Agra,91,79,5.0,12,"₹1,299",Hoodie,Black,S,,37,40,33,29,35,37,30,29
HOO-BLA-S,Nashik,119,0,5.5,12,"Rs. 1,299",Hoodie,Black,S,OK,34,33,44,35,31,45,33,35
HOO-BLA-S,Meerut,55,0,3.4,5,1299,Hoodie,Black,S,Excess,25,21,24,20,20,27,26,25
HOO-BLA-S,Rajkot,124,0,5.7,12,1299,Hoodie,Black,S,Reorder,40,38,31,49,49,30,31,35
HOO-BLA-S,Varanasi,28,0,3.3,12,"Rs. 1,299",Hoodie,Black,S,,18,26,28,22,23,23,25,28
HOO-BLA-M,Mumbai,63,0,4.4,12,499,Hoodie,Black,M,Excess,34,25,29,26,24,30,26,25
HOO-BLA-M,Delhi,17, 11 ,3.5,5,₹499,Hoodie,Black,M,OK,23,19,20,25,28,20,18,23
HOO-BLA-M,Bengaluru,116,0,5.7,7,Rs. 499,Hoodie,Black,M,Reorder,44,45,33,41,39,43,47,33
HOO-BLA-M,Hyderabad,40,0,2.4,9,499,Hoodie,Black,M,Reorder,15,18,15,18,14,20,18,14
HOO-BLA-M,Chennai,11,0,2.6,12,499,Hoodie,Black,M,OK,20,14,20,22,17,20,22,21
HOO-BLA-M,Kolkata,68,0,4.6,7,₹499,Hoodie,Black,M,Excess,28,38,34,30,30,37,27,40
HOO-BLA-M,Pune,6,0,1.7,7,N/A,Hoodie,Black,M,OK,14,10,12,11,10,14,15,15
HOO-BLA-M,Ahmedabad,9,13,3.9,7,499,Hoodie,Black,M,Excess,33,27,29,30,26,25,25,27
HOO-BLA-M,Jaipur,66,0,1.9,12,499,Hoodie,Black,M,Reorder,15,13,12,14,15,16,15,13
HOO-BLA-M,Lucknow,4,0,0.6,5,499,Hoodie,Black,M,Reorder,4,4,5,4,4,4,5,4
HOO-BLA-M,Surat,8,0,0.7,5,₹499,Hoodie,Black,M,,4,6,5,6,5,4,5,6
HOO-BLA-M,Indore,4,0,0.6,5,₹499,Hoodie,Black,M,Excess,4,5,4,4,5,12,3,4
HOO-BLA-M,Nagpur,5,0,0.7,5,499,Hoodie,Black,M,,6,4,5,5,5,5,4,4
HOO-BLA-M,Kochi,49,0,4.2,5,₹499,Hoodie,Black,M,Reorder,35,25,27,29,32,30,24,26
HOO-BLA-M,Chandigarh,10,0,1.4,5,₹499,Hoodie,Black,M,,8,11,9,7,10,12,11,11
HOO-BLA-M,Bhopal,71,0,4.6,5,499.00,Hoodie,Black,M,OK,38,26,37,32,29,35,28,38
HOO-BLA-M,Patna,33,0,1.9,9,499,Hoodie,Black,M,,11,16,17,17,16,16,15,10
HOO-BLA-M,Vadodara,40,42,5.4,12,Rs. 499,Hoodie,Black,M,,30,33,36,44,29,40,42,41
HOO-BLA-M,Ludhiana, 79 ,0,5.2,5,499,Hoodie,Black,M,OK,37,41,40,36,36,43,30,39
HOO-BLA-M,Agra,93,0,4.2,9,499,Hoodie,Black,M,OK,29,34,25,24,24,35,26,29
HOO-BLA-M,Nashik,14,0,0.8,7,₹499,Hoodie,Black,M,Excess,6,6,5,7,6,5,6,6
HOO-BLA-M,Meerut,76,0,4.7,7,₹499,Hoodie,Black,M,Reorder,28,33,33,37,27,29,40,30
HOO-BLA-M,Rajkot,17,0,3.9,5,499,Hoodie,Black,M,Excess,25,24,26,33,24,23,31,23
HOO-BLA-M,Varanasi,16,0,5.2,12,499,Hoodie,Black,M,,45,28,40,30,32,31,32,43
HOO-WHI-S,Mumbai,9,7,1.3,7,Rs. 499,Hoodie,White,S,Reorder,7,8,9,8,8,8,11,11
HOO-WHI-S,Delhi,30,0,1.8,7,499.00,Hoodie,White,S,Reorder,12,12,12,12,12,14,15,14
HOO-WHI-S,Bengaluru,47,0,2.1,12,499,Hoodie,White,S,,12,17,14,12,15,16,17,14
HOO-WHI-S,Hyderabad,50,0,5.4,5,499,Hoodie,White,S,OK,46,30,42,34,45,37,38,29
HOO-WHI-S,Chennai,91,37,4.5,12,499,Hoodie,White,S,OK,39,24,29,35,25,29,27,28
HOO-WHI-S,Kolkata,52,0,2.1,,499,Hoodie,White,S,OK,39,43,38,40,44,41,37,34
HOO-WHI-S,Pune,74.5,0,4.8,12,₹499,Hoodie,White,S,OK,28,38,31,31,28,36,37,42
HOO-WHI-S,Ahmedabad,2,0,1.1,9,499,Hoodie,White,S,,8,6,6,9,8,9,8,8
HOO-WHI-S,Jaipur,3,27,3.9,9,Rs. 499,Hoodie,White,S,,21,23,23,23,33,34,22,25
HOO-WHI-S,Lucknow,21,0,0.7,12,499,Hoodie,White,S,OK,1,10,8,10,8,0,8,0
HOO-WHI-S,Surat,11,55,5.3,9,499.00,Hoodie,White,S,Excess,46,46,40,34,33,40,43,36
HOO-WHI-S,Indore,76,31,4.5,12,499,Hoodie,White,S,,27,31,36,29,25,30,29,39
HOO-WHI-S,Nagpur,2,0,2.8,7,499,Hoodie,White,S,Reorder,24,24,21,17,17,20,23,21
HOO-WHI-S,Kochi,0,17,3.9,7,499,Hoodie,White,S,Excess,34,27,30,27,23,28,23,28
HOO-WHI-S,Chandigarh,9,0,0.8,12,₹499,Hoodie,White,S,OK,7,6,4,6,5,5,6,5
HOO-WHI-S,Bhopal,16,7,1.9,5,Rs. 499,Hoodie,White,S,OK,13,13,11,13,12,13,10,15
HOO-WHI-S,Patna,16,0,1.0,12,499,Hoodie,White,S,OK,6,7,6,8,8,8,8,8
HOO-WHI-S,Vadodara,31,0,1.2,9,499,Hoodie,White,S,OK,8,9,7,10,9,8,8,10
,Ludhiana,89,50,4.4,12,499,Hoodie,White,S,,31,26,29,38,37,33,26,36
HOO-WHI-S,Agra,29,0,1.2,9,499,Hoodie,White,S,OK,6,7,8,8,7,6,7,6
HOO-WHI-S,Nashik,4,0,2.9,5,499,Hoodie,White,S,Reorder,19,17,18,19,15,16,23,22
HOO-WHI-S,Meerut,42,0,2.4,9,₹499,Hoodie,White,S,Reorder,17,19,13,14,14,15,15,15
HOO-WHI-S,Rajkot,36, 29 ,3.2,12,499,Hoodie,White,S,OK,25,18,18,23,27,25,17,22
HOO-WHI-S,Varanasi,39,0,4.3,9,499,Hoodie,White,S,OK,27,35,24,33,30,34,36,32
HOO-WHI-M,Mumbai,43,0,,9,"₹2,499",Hoodie,White,M,Excess,19,12,18,16,17,16,14,18
HOO-WHI-M,Delhi,22,14,2.2,5,2499,Hoodie,White,M,,15,17,15,12,13,18,16,18
HOO-WHI-M,Bengaluru,12,4,0.7,7,2499,Hoodie,White,M,OK,6,4,6,4,6,5,5,4
HOO-WHI-M,Hyderabad,3,0,0.9,5,2499,Hoodie,White,M,OK,6,5,6,5,6,5,7,7
HOO-WHI-M,Chennai,9,0,1.4,12,"Rs. 2,499",Hoodie,White,M,Excess,9,11,11,9,8,28,9,11
HOO-WHI-M,Kolkata,151,0,4.4,12,2499,Hoodie,White,M,Excess,31,34,28,38,24,28,32,37
HOO-WHI-M,Pune,29,15,3.5,5,"2,499.00",Hoodie,White,M,OK,22,20,30,27,21,20,22,22
HOO-WHI-M,Ahmedabad,9,19,1.6,12,"2,499.00",Hoodie,White,M,,9,10,9,14,8,9,10,9
HOO-WHI-M,Jaipur,17,0,3.0,5,"₹2,499",Hoodie,White,M,,24,24,23,20,22,21,23,26
