Item Code,Outlet,stock_qty,inbound,daily_sales,supplier_lead_time,unit_cost,Model,Case Pack,Expected Receipt Date
EL-BT-036,Kolkata, 78 ,0,2.0,20,1799,BT Speaker Mini,12,
EL-BT-036,Pune,10,0,1.1,30,1799,BT Speaker Mini,12,
EL-BT-036,Ahmedabad,270,0,4.7,20,1799,BT Speaker Mini,24,
EL-BT-036,Jaipur,45,19,0.5,30,1799,BT Speaker Mini,12,2026-09-16
EL-BT-036,Lucknow,111,0,2.5,30,"1,799.00",BT Speaker Mini,12,
EL-BT-036,Surat,328,0,3.6,30,"Rs. 1,799",BT Speaker Mini,12,
EL-BT-036,Indore,6,0,1.4,15,1799,BT Speaker Mini,,
EL-BT-036,Nagpur,35,0,2.8,15,"1,799.00",BT Speaker Mini,12,
EL-BT-036,Kochi,43,0,1.7,20,1799,BT Speaker Mini,12,
EL-BT-036,Chandigarh,66,0,4.3,20,1799,BT Speaker Mini,,
EL-BT-036,Bhopal,33,0,1.2,30,"1,799.00",BT Speaker Mini,12,
EL-BT-036,Patna, 55 ,0,1.2,20,1799,BT Speaker Mini,24,
EL-BT-036,Vadodara,128,0,4.6,15,"1,799.00",BT Speaker Mini,,
EL-BT-037,Mumbai,23,83,3.2,20,"1,799.00",BT Speaker Mini,6,2026-08-29
EL-BT-037,Delhi, 40 ,0,1.2,15,1799,BT Speaker Mini,24,
EL-BT-037,Bengaluru,164,0,4.3,30,"₹1,799",BT Speaker Mini,12,
EL-BT-037,Hyderabad,324,0,3.6,30,1799,BT Speaker Mini,6,
EL-BT-037,Chennai,4,0,4.2,20,1799,BT Speaker Mini,24,
EL-BT-037,Kolkata,65,0,4.0,20,"Rs. 1,799",BT Speaker Mini,24,
EL-BT-037,Pune,25,0,3.9,20,"₹1,799",BT Speaker Mini,,
,Ahmedabad,107,0,2.0,30,1799,BT Speaker Mini,,
EL-BT-037,Jaipur,70,0,2.4,20,1799,BT Speaker Mini,6,
EL-BT-037,Lucknow,8,15,0.7,20,"Rs. 1,799",BT Speaker Mini,24,2026-08-24
EL-BT-037,Surat,73,0,4.4,15,"1,799.00",BT Speaker Mini,,
EL-BT-037,Indore,97,17,1.6,20,"1,799.00",BT Speaker Mini,,2026-09-24
EL-BT-037,Nagpur, 75 ,0,4.3,15,"₹1,799",BT Speaker Mini,12,
EL-BT-037,Kochi,193.5,0,3.9,15,1799,BT Speaker Mini,12,
EL-BT-037,Chandigarh,45,0,0.7,30,"1,799.00",BT Speaker Mini,6,
EL-BT-037,Bhopal,150,0,3.3,20,"₹1,799",BT Speaker Mini,12,
EL-BT-037,Patna, 132 ,0,1.7,30,"1,799.00",BT Speaker Mini,,
EL-BT-037,Vadodara,66,0,4.1,20,"₹1,799",BT Speaker Mini,12,
EL-BT-038,Mumbai,-4,0,1.6,15,"1,799.00",BT Speaker Mini,,
EL-BT-038,Delhi, 123 ,0,3.0,15,"1,799.00",BT Speaker Mini,12,
EL-BT-038,Bengaluru,90,0,3.7,15,"₹1,799",BT Speaker Mini,,
EL-BT-038,Hyderabad,106,0,2.1,15,1799,BT Speaker Mini,12,
EL-BT-038,Chennai,417,0,4.6,30 days,1799,BT Speaker Mini,6,
EL-BT-038,Kolkata,25,12,0.8,30,"1,799.00",BT Speaker Mini,,2026-09-09
EL-BT-038,Pune,19,29,2.1,15,"1,799.00",BT Speaker Mini,24,2026-08-25
EL-BT-038,Ahmedabad,5,-16,2.2,15,"₹1,799",BT Speaker Mini,,
EL-BT-038,Jaipur,46,99,3.9,20,1799,BT Speaker Mini,,2026-09-12
EL-BT-038,Lucknow,10,7,0.6,15,1799,BT Speaker Mini,6,2026-08-28
EL-BT-038,Surat,389,67,4.0,30,1799,BT Speaker Mini,6,2026-08-29
EL-BT-038,Indore,118,0,3.4,15,N/A,BT Speaker Mini,,
EL-BT-038,Nagpur,145,84,2.2,30,"₹1,799",BT Speaker Mini,12,2026-08-17
EL-BT-038,Kochi,55,0,1.0,30,"1,799.00",BT Speaker Mini,6,
EL-BT-038,Chandigarh,135,297,3.3,15,1799,BT Speaker Mini,,2026-09-05
EL-BT-038,Bhopal,131,0,4.7,15,"₹1,799",BT Speaker Mini,,
EL-BT-038,Patna,0,0,0.8,15,1799,BT Speaker Mini,12,
EL-BT-038,Vadodara,213,0,3.6,20,1799,BT Speaker Mini,6,
EL-BT-039,Mumbai,83,0,1.8,15,"₹1,799",BT Speaker Mini,6,
EL-BT-039,Delhi,51,0,2.5,20,1799,BT Speaker Mini,12,
EL-BT-039,Bengaluru,73,0,2.0,20,1799,BT Speaker Mini,24,
EL-BT-039,Hyderabad,251,73,2.8,30,"₹1,799",BT Speaker Mini,,2026-08-28
EL-BT-039,Chennai,13,0,0.5,20,"1,799.00",BT Speaker Mini,6,
EL-BT-039,Kolkata,128,81,2.8,30,1799,BT Speaker Mini,6,2026-09-14
EL-BT-039,Pune,238,0,4.0,20,"1,799.00",BT Speaker Mini,12,
EL-BT-039,Ahmedabad,38,0,1.5,20,1799,BT Speaker Mini,12,
EL-BT-039,Jaipur,79,0,2.2,,1799,BT Speaker Mini,6,
EL-BT-039,Lucknow,115,0,3.0,20,"Rs. 1,799",BT Speaker Mini,,
EL-BT-039,Surat,18,0,1.2,15,"₹1,799",BT Speaker Mini,6,
EL-BT-039,Indore,179,0,1.8,30,1799,BT Speaker Mini,6,
EL-BT-039,Nagpur,149,129,3.8,30,"₹1,799",BT Speaker Mini,24,2026-08-23
EL-BT-039,Kochi,104,0,4.1,15,"₹1,799",BT Speaker Mini,6,
EL-BT-039,Chandigarh,159,0,3.6,20,"₹1,799",BT Speaker Mini,24,
EL-BT-039,Bhopal,40,32,1.3,30,"₹1,799",BT Speaker Mini,6,2026-08-26
EL-BT-039,Patna,17,7,0.5,20,1799,BT Speaker Mini,,2026-08-27
EL-BT-039,Vadodara, 134 ,0,2.6,30,"Rs. 1,799",BT Speaker Mini,,
EL-BT-040,Mumbai,46,0,4.5,15,"Rs. 1,799",BT Speaker Mini,,
EL-BT-040,Delhi,25,0,0.9,15,"₹1,799",BT Speaker Mini,,
EL-BT-040,Bengaluru,0,79,,30,"Rs. 1,799",BT Speaker Mini,,2026-09-02
EL-BT-040,Hyderabad,64,0,1.8,30,1799,BT Speaker Mini,24,
EL-BT-040,Chennai,25,0,2.8,20,1799,BT Speaker Mini,6,
EL-BT-040,Kolkata, 27 ,51,2.3,20,"Rs. 1,799",BT Speaker Mini,6,2026-09-05
EL-BT-040,Pune,194,0,4.9,20,1799,BT Speaker Mini,12,
EL-BT-040,Ahmedabad,8,0,4.0,30,1799,BT Speaker Mini,24,
EL-BT-040,Jaipur,33,0,2.0,30,"₹1,799",BT Speaker Mini,12,
EL-BT-040,Lucknow,64,0,4.1,20,"₹1,799",BT Speaker Mini,6,
EL-BT-040,Surat,16,5,0.5,20,"₹1,799",BT Speaker Mini,12,2026-08-25
EL-BT-040,Indore,33,0,1.8,15,"₹1,799",BT Speaker Mini,12,
EL-BT-040,Nagpur,10.5,0,1.1,15,1799,BT Speaker Mini,24,
EL-BT-040,Kochi,55,0,3.4,20,1799,BT Speaker Mini,12,
EL-BT-040,Chandigarh,315,0,3.2,30,1799,BT Speaker Mini,24,
EL-BT-040,Bhopal,9,0,1.1,15,"Rs. 1,799",BT Speaker Mini,,
EL-BT-040,Patna,238,0,5.0,20,1799,BT Speaker Mini,12,
EL-BT-040,Vadodara,54,0,1.3,20,"₹1,799",BT Speaker Mini,24,
EL-CAB-041,Mumbai,18,0,0.5,20,299,Cable USB-C 1m,24,
EL-CAB-041,Delhi,200,0,4.5,20,₹299,Cable USB-C 1m,24,
EL-CAB-041,Bengaluru,99,0,4.3,15,Rs. 299,Cable USB-C 1m,,
EL-CAB-041,Hyderabad, 50 ,94,4.5,20,₹299,Cable USB-C 1m,,2026-08-24
EL-CAB-041,Chennai,96,0,3.1,15,299,Cable USB-C 1m,24,
EL-CAB-041,Kolkata,67,0,3.4,20,₹299,Cable USB-C 1m,6,
EL-CAB-041,Pune,148,0,3.0,15,299,Cable USB-C 1m,12,
EL-CAB-041,Pune,148,0,3.0,15,299,Cable USB-C 1m,12,
EL-CAB-041,Ahmedabad,39,84,0.7,20,₹299,Cable USB-C 1m,24,2026-08-28
EL-CAB-041,Jaipur,230,0,4.3,20,299,Cable USB-C 1m,24,
EL-CAB-041,Lucknow,0,0,2.3,15,299,Cable USB-C 1m,,
EL-CAB-041,Surat,16,32,3.3,20,₹299,Cable USB-C 1m,,2026-08-17
EL-CAB-041,Indore,75,0,1.6,20,299.00,Cable USB-C 1m,,
EL-CAB-041,Nagpur,16,31,2.1,30,299,Cable USB-C 1m,,2026-08-19
EL-CAB-041,Kochi,103,0,2.4,20,299,Cable USB-C 1m,,
EL-CAB-041,Chandigarh,61,0,1.2,20,299,Cable USB-C 1m,6,
EL-CAB-041,Bhopal,246,81,2.5,30,299,Cable USB-C 1m,12,2026-08-22
EL-CAB-041,Patna,200,166,4.0,30,N/A,Cable USB-C 1m,24,2026-08-23
EL-CAB-041,Vadodara,10,42,1.5,30,299.00,Cable USB-C 1m,,2026-09-22
EL-CAB-042,Mumbai,13,0,1.0,15,₹299,Cable USB-C 1m,24,
EL-CAB-042,Delhi,29,0,0.8,15,299,Cable USB-C 1m,24,
EL-CAB-042,Bengaluru, 28 ,0,0.6,20,₹299,Cable USB-C 1m,12,
EL-CAB-042,Hyderabad,98,0,1.2,30,₹299,Cable USB-C 1m,,
EL-CAB-042,Chennai,19,0,0.4,15,299,Cable USB-C 1m,,
EL-CAB-042,Kolkata,242,0,3.6,20,299,Cable USB-C 1m,12,
EL-CAB-042,Pune,121,-18,2.5,20,Rs. 299,Cable USB-C 1m,24,
EL-CAB-042,Ahmedabad,21,0,0.8,20,₹299,Cable USB-C 1m,,
EL-CAB-042,Jaipur,10,8,0.8,15,299,Cable USB-C 1m,6,2026-09-04
EL-CAB-042,Lucknow,144,0,4.7,20,₹299,Cable USB-C 1m,6,
EL-CAB-042,Surat,297,70,3.5,30,Rs. 299,Cable USB-C 1m,6,2026-08-21
EL-CAB-042,Indore,122,0,2.0,30 days,Rs. 299,Cable USB-C 1m,,
EL-CAB-042,Nagpur,115,0,4.6,15,299,Cable USB-C 1m,6,
EL-CAB-042,Kochi,55,0,2.4,15,299,Cable USB-C 1m,6,
EL-CAB-042,Chandigarh,40,7,0.8,15,₹299,Cable USB-C 1m,12,2026-09-10
EL-CAB-042,Bhopal,25,0,1.2,20,Rs. 299,Cable USB-C 1m,24,
EL-CAB-042,Patna,107,0,2.1,30,299,Cable USB-C 1m,12,
EL-CAB-042,Vadodara,(7),0,0.3,20,Rs. 299,Cable USB-C 1m,,
,Mumbai,10,0,0.4,30,299,Cable USB-C 1m,24,
EL-CAB-043,Delhi,144,0,3.5,15,299,Cable USB-C 1m,12,
EL-CAB-043,Bengaluru,20,0,0.5,15,299,Cable USB-C 1m,6,
EL-CAB-043,Hyderabad,43,74,4.6,30,Rs. 299,Cable USB-C 1m,6,2026-08-20
EL-CAB-043,Chennai,45,0,0.7,30,₹299,Cable USB-C 1m,12,
EL-CAB-043,Kolkata,28,0,0.5,20,299,Cable USB-C 1m,12,
EL-CAB-043,Pune,192,79,4.4,15,299,Cable USB-C 1m,6,2026-08-23
EL-CAB-043,Ahmedabad,235,116,5.0,30,₹299,Cable USB-C 1m,6,2026-08-24
EL-CAB-043,Jaipur,66,0,1.9,20,299,Cable USB-C 1m,,
EL-CAB-043,Lucknow,64,0,1.8,,299,Cable USB-C 1m,6,
EL-CAB-043,Surat,1,0,1.7,30,299.00,Cable USB-C 1m,12,
EL-CAB-043,Indore,193.5,0,4.5,15,₹299,Cable USB-C 1m,,
EL-CAB-043,Nagpur,11,0,3.0,15,299,Cable USB-C 1m,,
EL-CAB-043,Kochi, 87 ,0,2.4,15,299,Cable USB-C 1m,12,
EL-CAB-043,Chandigarh,170,0,4.3,15,Rs. 299,Cable USB-C 1m,6,
EL-CAB-043,Bhopal,71,0,3.8,15,299,Cable USB-C 1m,6,
EL-CAB-043,Patna,23,120,4.8,20,₹299,Cable USB-C 1m,12,2026-08-19
EL-CAB-043,Vadodara,124,0,2.6,20,₹299,Cable USB-C 1m,,
EL-CAB-044,Mumbai,118,288,3.2,15,₹299,Cable USB-C 1m,24,2026-08-21
EL-CAB-044,Delhi,41,0,3.8,20,₹299,Cable USB-C 1m,,
EL-CAB-044,Bengaluru,45,0,1.7,30,₹299,Cable USB-C 1m,,
EL-CAB-044,Hyderabad,201,0,4.7,15,₹299,Cable USB-C 1m,6,
EL-CAB-044,Chennai,147,0,2.5,30,₹299,Cable USB-C 1m,,
EL-CAB-044,Kolkata,32,7,1.2,15,299,Cable USB-C 1m,,2026-09-24
EL-CAB-044,Pune,116,0,4.1,15,299,Cable USB-C 1m,6,
EL-CAB-044,Ahmedabad,68,0,2.4,20,₹299,Cable USB-C 1m,6,
EL-CAB-044,Jaipur,52,0,1.3,15,₹299,Cable USB-C 1m,24,
EL-CAB-044,Lucknow,205,0,3.2,30,Rs. 299,Cable USB-C 1m,6,
EL-CAB-044,Surat,51,29,1.4,20,299,Cable USB-C 1m,,2026-08-17
EL-CAB-044,Indore,135,0,4.3,20,Rs. 299,Cable USB-C 1m,,
EL-CAB-044,Nagpur,147,0,4.0,20,299,Cable USB-C 1m,12,
EL-CAB-044,Kochi,243,82,,30,₹299,Cable USB-C 1m,24,2026-08-20
EL-CAB-044,Chandigarh,32,0,1.3,15,₹299,Cable USB-C 1m,,
EL-CAB-044,Bhopal,104,0,2.6,30,299,Cable USB-C 1m,,
EL-CAB-044,Patna,54,42,2.5,15,₹299,Cable USB-C 1m,12,2026-08-23
EL-CAB-044,Vadodara,35,29,2.0,30,Rs. 299,Cable USB-C 1m,12,2026-09-09
EL-CAB-045,Mumbai, 64 ,0,3.4,30,Rs. 299,Cable USB-C 1m,12,
EL-CAB-045,Delhi,137,26,2.9,20,₹299,Cable USB-C 1m,24,2026-08-26
EL-CAB-045,Bengaluru,44,0,0.7,30,₹299,Cable USB-C 1m,12,
EL-CAB-045,Hyderabad,117,0,2.9,20,N/A,Cable USB-C 1m,,
EL-CAB-045,Chennai,116,0,1.5,30,₹299,Cable USB-C 1m,6,
EL-CAB-045,Kolkata,126,0,2.2,20,299,Cable USB-C 1m,12,
EL-CAB-045,Pune,132,0,3.7,15,299,Cable USB-C 1m,,
EL-CAB-045,Ahmedabad,19,0,0.7,20,Rs. 299,Cable USB-C 1m,24,
EL-CAB-045,Jaipur,12,27,2.2,15,Rs. 299,Cable USB-C 1m,24,2026-09-05
EL-CAB-045,Lucknow,108,0,4.8,30,299,Cable USB-C 1m,24,
EL-CAB-045,Surat,13,0,3.2,15,₹299,Cable USB-C 1m,6,
EL-CAB-045,Indore,57,0,4.6,15,₹299,Cable USB-C 1m,,
EL-CAB-045,Nagpur,53,0,4.4,15,299,Cable USB-C 1m,24,
EL-CAB-045,Kochi,28,20,1.1,20,299,Cable USB-C 1m,24,2026-08-26
EL-CAB-045,Chandigarh,90,0,3.7,15,299,Cable USB-C 1m,,
EL-CAB-045,Bhopal,131,0,2.4,20,₹299,Cable USB-C 1m,6,
EL-CAB-045,Patna,67,0,3.7,15,299,Cable USB-C 1m,,
EL-CAB-045,Vadodara, 60 ,0,1.7,15,Rs. 299,Cable USB-C 1m,24,
EL-CAB-046,Mumbai,18,0,1.3,15,₹299,Cable USB-C 1m,,
EL-CAB-046,Delhi,102,0,3.8,20,299,Cable USB-C 1m,24,
EL-CAB-046,Bengaluru,12,0,0.8,20,299,Cable USB-C 1m,12,
EL-CAB-046,Hyderabad,5,0,1.4,20,299,Cable USB-C 1m,6,
EL-CAB-046,Chennai,50,0,1.4,15,299.00,Cable USB-C 1m,6,
EL-CAB-046,Kolkata,90,-16,0.9,30,299,Cable USB-C 1m,12,
EL-CAB-046,Pune,172,24,3.8,15,Rs. 299,Cable USB-C 1m,,2026-08-23
EL-CAB-046,Ahmedabad,149,87,3.8,20,299,Cable USB-C 1m,12,2026-08-24
EL-CAB-046,Jaipur,133,89,3.2,30,Rs. 299,Cable USB-C 1m,24,2026-09-23
EL-CAB-046,Lucknow,197,0,4.2,15,₹299,Cable USB-C 1m,,
EL-CAB-046,Surat,46.5,0,1.0,15,₹299,Cable USB-C 1m,6,
EL-CAB-046,Indore,31,72,0.8,15,Rs. 299,Cable USB-C 1m,,
EL-CAB-046,Nagpur,115,0,2.3,20,299,Cable USB-C 1m,6,
EL-CAB-046,Kochi,89,0,1.4,20,Rs. 299,Cable USB-C 1m,,
EL-CAB-046,Kochi,89,0,1.4,20,Rs. 299,Cable USB-C 1m,,
EL-CAB-046,Chandigarh,297,0,3.6,30,₹299,Cable USB-C 1m,,
EL-CAB-046,Bhopal,195,0,3.3,20,299.00,Cable USB-C 1m,6,
EL-CAB-046,Patna,293,51,3.7,30,299.00,Cable USB-C 1m,,2026-08-19
EL-CAB-046,Vadodara,81,0,1.8,15,₹299,Cable USB-C 1m,6,
EL-CAB-047,Mumbai,58,0,1.4,20 days,299,Cable USB-C 1m,,
EL-CAB-047,Delhi,136,0,2.7,20,₹299,Cable USB-C 1m,6,
EL-CAB-047,Bengaluru,18,0,0.4,20,299,Cable USB-C 1m,12,
EL-CAB-047,Hyderabad,147,0,3.7,15,299,Cable USB-C 1m,6,
EL-CAB-047,Chennai,217,0,4.6,20,299,Cable USB-C 1m,12,
EL-CAB-047,Kolkata,39,26,1.1,30,₹299,Cable USB-C 1m,12,2026-09-11
EL-CAB-047,Pune,142,142,3.9,30,₹299,Cable USB-C 1m,6,2026-08-27
EL-CAB-047,Ahmedabad,210,0,4.4,20,299.00,Cable USB-C 1m,6,
EL-CAB-047,Jaipur,29,0,1.9,20,Rs. 299,Cable USB-C 1m,24,
EL-CAB-047,Lucknow,65,0,1.1,20,299,Cable USB-C 1m,,
EL-CAB-047,Surat,132,0,4.6,,299,Cable USB-C 1m,,
EL-CAB-047,Indore,182,0,3.8,15,299,Cable USB-C 1m,6,
EL-CAB-047,Nagpur,240,65,3.6,20,299,Cable USB-C 1m,12,2026-08-21
EL-CAB-047,Kochi,45,0,1.8,30,Rs. 299,Cable USB-C 1m,24,
EL-CAB-047,Chandigarh,48,0,1.4,20,₹299,Cable USB-C 1m,24,
EL-CAB-047,Bhopal, 59 ,0,2.7,15,299,Cable USB-C 1m,6,
EL-CAB-047,Patna,-5,0,0.8,30,299,Cable USB-C 1m,24,
EL-CAB-047,Vadodara,50,0,1.0,20,299.00,Cable USB-C 1m,6,
EL-CAB-048,Mumbai,57,0,2.5,30,Rs. 299,Cable USB-C 1m,6,
EL-CAB-048,Delhi, 0 ,0,3.0,20,Rs. 299,Cable USB-C 1m,6,
EL-CAB-048,Bengaluru,89,0,1.6,20,Rs. 299,Cable USB-C 1m,24,
EL-CAB-048,Hyderabad,125,0,3.4,20,₹299,Cable USB-C 1m,,
EL-CAB-048,Chennai, 62 ,12,1.3,15,299.00,Cable USB-C 1m,6,2026-08-17
EL-CAB-048,Kolkata,49,19,1.0,15,299,Cable USB-C 1m,6,2026-09-16
EL-CAB-048,Pune,42,0,1.4,15,Rs. 299,Cable USB-C 1m,6,
EL-CAB-048,Ahmedabad,133,0,2.7,30,Rs. 299,Cable USB-C 1m,,
EL-CAB-048,Jaipur,15,0,0.4,15,N/A,Cable USB-C 1m,12,
EL-CAB-048,Lucknow,125,0,4.8,15,299,Cable USB-C 1m,12,
EL-CAB-048,Surat,108,0,2.5,15,299,Cable USB-C 1m,,
,Indore,4,0,1.2,20,299,Cable USB-C 1m,6,
EL-CAB-048,Nagpur, 9 ,0,0.3,20,₹299,Cable USB-C 1m,6,
EL-CAB-048,Kochi,15,0,0.5,15,299.00,Cable USB-C 1m,24,
EL-CAB-048,Chandigarh,149,0,4.6,20,₹299,Cable USB-C 1m,6,
EL-CAB-048,Bhopal,187,0,2.8,30,299,Cable USB-C 1m,,
EL-CAB-048,Patna,180,0,2.9,30,Rs. 299,Cable USB-C 1m,,
EL-CAB-048,Vadodara,135,50,4.3,15,299,Cable USB-C 1m,24,2026-09-01
EL-CAB-049,Mumbai,105,0,3.6,15,299,Cable USB-C 1m,12,
EL-CAB-049,Delhi,90,0,2.2,15,₹299,Cable USB-C 1m,6,
EL-CAB-049,Bengaluru,114,0,5.0,30,299,Cable USB-C 1m,,
EL-CAB-049,Hyderabad,134,0,3.6,20,₹299,Cable USB-C 1m,,
EL-CAB-049,Chennai,213,456,3.8,20,299,Cable USB-C 1m,,
EL-CAB-049,Kolkata,3,0,3.3,30,₹299,Cable USB-C 1m,6,
EL-CAB-049,Pune,19,0,,15,299.00,Cable USB-C 1m,,
EL-CAB-049,Ahmedabad,59,0,3.1,30,Rs. 299,Cable USB-C 1m,,
EL-CAB-049,Jaipur,89,0,3.7,30,299,Cable USB-C 1m,6,
EL-CAB-049,Lucknow,55.5,0,1.2,20,299,Cable USB-C 1m,,
EL-CAB-049,Surat,65,24,1.6,20,299,Cable USB-C 1m,6,2026-08-27
EL-CAB-049,Indore,25,0,1.8,15,299,Cable USB-C 1m,12,
EL-CAB-049,Nagpur,167,0,1.8,30,299,Cable USB-C 1m,12,
EL-CAB-049,Kochi,0,0,3.5,30,₹299,Cable USB-C 1m,6,
EL-CAB-049,Chandigarh,97,40,3.0,20,299.00,Cable USB-C 1m,6,2026-09-16
EL-CAB-049,Bhopal,185,0,4.0,15,299.00,Cable USB-C 1m,6,
EL-CAB-049,Patna,199,0,3.3,20,299,Cable USB-C 1m,24,
EL-CAB-049,Vadodara,213,0,3.5,20,299,Cable USB-C 1m,12,
EL-CAB-050,Mumbai,242,53,4.8,20,₹299,Cable USB-C 1m,24,2026-08-23
EL-CAB-050,Delhi,6,0,3.3,15,₹299,Cable USB-C 1m,6,
EL-CAB-050,Bengaluru,256,0,4.6,30,299,Cable USB-C 1m,6,
EL-CAB-050,Hyderabad,77,0,1.1,30,₹299,Cable USB-C 1m,6,
EL-CAB-050,Chennai,34,-10,1.9,15,299.00,Cable USB-C 1m,24,
EL-CAB-050,Kolkata, 14 ,0,1.1,30,299,Cable USB-C 1m,12,
EL-CAB-050,Pune,13,0,0.7,15,299,Cable USB-C 1m,,
EL-CAB-050,Ahmedabad,36,8,0.8,20,Rs. 299,Cable USB-C 1m,12,2026-08-30
EL-CAB-050,Jaipur,3,0,0.3,30,299.00,Cable USB-C 1m,6,
EL-CAB-050,Lucknow,54,0,3.3,30,299,Cable USB-C 1m,24,
EL-CAB-050,Surat,75,0,1.3,20,₹299,Cable USB-C 1m,6,
EL-CAB-050,Indore,36,0,1.0,20,₹299,Cable USB-C 1m,6,
EL-CAB-050,Nagpur,2,0,3.9,20,299,Cable USB-C 1m,24,
EL-CAB-050,Kochi,198,0,2.7,30,₹299,Cable USB-C 1m,,
EL-CAB-050,Chandigarh,200,0,2.2,30,Rs. 299,Cable USB-C 1m,6,
EL-CAB-050,Bhopal,10,0,0.6,15,Rs. 299,Cable USB-C 1m,24,
EL-CAB-050,Patna,304,0,5.0,20,299,Cable USB-C 1m,12,
EL-CAB-050,Vadodara,44,18,3.0,15,Rs. 299,Cable USB-C 1m,6,2026-09-24
EL-CHA-051,Mumbai,90,0,1.0,30,"₹1,599",Charger 65W,6,
EL-CHA-051,Delhi,179,0,3.9,30,"1,599.00",Charger 65W,24,
EL-CHA-051,Bengaluru,47,0,1.0,20,1599,Charger 65W,24,
EL-CHA-051,Hyderabad, 52 ,0,3.9,30,"Rs. 1,599",Charger 65W,,
EL-CHA-051,Chennai,50,0,4.3,30,"₹1,599",Charger 65W,6,
EL-CHA-051,Kolkata, 63 ,0,2.1,30,1599,Charger 65W,24,
EL-CHA-051,Pune,29,0,4.5,15,1599,Charger 65W,6,
EL-CHA-051,Ahmedabad,135,0,4.2,15 days,1599,Charger 65W,,
EL-CHA-051,Jaipur,60,28,4.4,15,1599,Charger 65W,6,2026-09-06
EL-CHA-051,Lucknow,107,0,3.4,30,1599,Charger 65W,12,
EL-CHA-051,Surat,63,0,4.0,15,1599,Charger 65W,12,
EL-CHA-051,Indore,244,0,4.5,,1599,Charger 65W,,
EL-CHA-051,Nagpur,21,0,2.1,30,"Rs. 1,599",Charger 65W,6,
EL-CHA-051,Kochi,69,0,2.8,20,N/A,Charger 65W,24,
EL-CHA-051,Chandigarh,87,0,3.5,15,1599,Charger 65W,6,
EL-CHA-051,Bhopal,39,420,3.5,20,1599,Charger 65W,6,
EL-CHA-051,Patna,98,0,3.5,30,"Rs. 1,599",Charger 65W,6,
EL-CHA-051,Vadodara,428,103,4.8,30,"₹1,599",Charger 65W,,2026-09-15
EL-CHA-052,Mumbai,24,0,0.4,20,1599,Charger 65W,12,
EL-CHA-052,Delhi,48,58,3.8,15,"₹1,599",Charger 65W,6,2026-08-20
EL-CHA-052,Bengaluru,90,0,3.4,15,1599,Charger 65W,24,
EL-CHA-052,Bengaluru,90,0,3.4,15,1599,Charger 65W,24,
EL-CHA-052,Hyderabad,55,0,1.1,15,"₹1,599",Charger 65W,6,
EL-CHA-052,Chennai,326,0,4.0,30,1599,Charger 65W,6,
EL-CHA-052,Kolkata,7,0,0.3,30,1599,Charger 65W,12,
EL-CHA-052,Pune,227,0,2.9,30,"₹1,599",Charger 65W,24,
EL-CHA-052,Ahmedabad,284,0,3.1,30,1599,Charger 65W,24,
EL-CHA-052,Jaipur,60.5,74,4.1,30,1599,Charger 65W,12,2026-09-11
EL-CHA-052,Lucknow,131,0,4.3,15,"₹1,599",Charger 65W,12,
EL-CHA-052,Surat,52,0,3.2,20,"₹1,599",Charger 65W,,
EL-CHA-052,Indore,33,0,1.7,30,"Rs. 1,599",Charger 65W,,
EL-CHA-052,Nagpur,137,0,3.5,20,1599,Charger 65W,12,
EL-CHA-052,Kochi, 81 ,0,2.2,20,1599,Charger 65W,12,
EL-CHA-052,Chandigarh,360,0,3.9,30,1599,Charger 65W,6,
EL-CHA-052,Bhopal,-3,0,3.5,30,1599,Charger 65W,24,
EL-CHA-052,Patna,69,0,0.7,30,"₹1,599",Charger 65W,,
EL-CHA-052,Vadodara,124,0,3.4,20,"₹1,599",Charger 65W,12,
EL-CHA-053,Mumbai,1,0,1.1,30,"₹1,599",Charger 65W,24,
EL-CHA-053,Delhi,150,79,3.9,30,1599,Charger 65W,12,2026-08-24
EL-CHA-053,Bengaluru,91,0,0.9,30,"1,599.00",Charger 65W,6,
EL-CHA-053,Hyderabad,0,24,0.9,30,"₹1,599",Charger 65W,6,2026-08-26
EL-CHA-053,Chennai,217,119,3.3,30,"Rs. 1,599",Charger 65W,,2026-08-27
EL-CHA-053,Kolkata,50,39,1.1,30,"₹1,599",Charger 65W,24,2026-09-26
EL-CHA-053,Pune,84,0,3.6,15,"Rs. 1,599",Charger 65W,12,
EL-CHA-053,Ahmedabad,136,0,4.9,30,"Rs. 1,599",Charger 65W,24,
EL-CHA-053,Jaipur,38,0,1.9,20,1599,Charger 65W,12,
EL-CHA-053,Lucknow,148,0,2.4,20,1599,Charger 65W,24,
EL-CHA-053,Surat,8,0,4.4,30,"₹1,599",Charger 65W,,
EL-CHA-053,Indore,66,0,1.8,15,"₹1,599",Charger 65W,12,
EL-CHA-053,Nagpur,65,0,2.3,30,"Rs. 1,599",Charger 65W,12,
EL-CHA-053,Kochi,66,0,3.2,15,1599,Charger 65W,,
EL-CHA-053,Chandigarh,404,0,4.8,30,"1,599.00",Charger 65W,6,
EL-CHA-053,Bhopal,16,0,1.7,20,1599,Charger 65W,24,
EL-CHA-053,Patna,253,55,4.0,20,"Rs. 1,599",Charger 65W,6,2026-08-25
EL-CHA-053,Vadodara,42,0,,20,"Rs. 1,599",Charger 65W,,
EL-CHA-054,Mumbai,131,0,4.7,15,1599,Charger 65W,24,
